Alert_ID,Snapshot_Date,Week,Week_Index,SKU,Site ID,Site,Site Type,Factory ID,DC_IDS,Common id,Location,Region,Latitude,Longitude,Category,Unit Price,Out of stock Value($),Excess and over($),Start Inventory,Total Forecast/Order,Start Backorder,Total Demand,Planned Prod,Confirm Prod,Total Supply,End. Backorder,End. Inventory,Days of Coverage,Lead Time,Target Safety Stock (in Days),Target Safety Stock (in Units),Cycle Stock (in Days),Cycle Stock (in Units),Target Max Stock (in Days),Target Max Stock (in Units),MSTN Thresold,ESTN Thresold,MSTN%,ESTN%,Shortage,Excess,Business Unit,Alert Type,Priority,Alert,SKU_Category,W1_Priority_Flag,W2_Shortage_Excess_Qty,W3_Days_to_Alert,W4_SKU_Importance,Priority_Score,Agentic_RCA
,2026-04-17,2026-04-19,11,SKU_0005,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,10.55,0,759,228,13,0,13,0,45,45,0,260,140.0,4,28,61,28,61,86,188,61,188,100,38,0,72,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-04-26,12,SKU_0005,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,10.55,0,569,260,18,0,18,0,0,0,0,242,94.1,4,28,61,28,61,86,188,61,188,100,28,0,54,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-02-08,1,SKU_0005,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,16.31,0,0,215,20,0,20,0,0,0,0,195,68.2,4,28,74,28,74,106,281,74,281,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-02-15,2,SKU_0005,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,16.31,0,0,195,22,0,22,0,0,0,0,173,55.0,4,28,74,28,74,106,281,74,281,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-02-22,3,SKU_0005,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,16.31,0,0,173,22,0,22,0,0,0,0,151,48.0,4,28,74,28,74,106,281,74,281,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-03-01,4,SKU_0005,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,16.31,0,0,151,22,0,22,0,52,52,0,181,57.6,4,28,74,28,74,106,281,74,281,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
BD-24536581-00129,2026-04-17,2026-03-08,5,SKU_0005,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,16.31,0,195,181,17,0,17,0,129,129,0,293,120.6,4,28,74,28,74,106,281,74,281,100,4,0,12,MDS,Low ESTN,P2,At-Risk Excess,B,67,4,20,100,42,"Opening inventory of 181 and supply of 129 exceed the demand of 17, resulting in a projected surplus of 293. This inventory levels violates the maximum stock threshold of 281 units by 12 units, increasing holding risk."
,2026-04-17,2026-03-15,6,SKU_0005,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,16.31,0,701,293,19,0,19,0,50,50,0,324,119.4,4,28,74,28,74,106,281,74,281,100,15,0,43,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-03-22,7,SKU_0005,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,16.31,0,978,324,18,0,18,0,35,35,0,341,132.6,4,28,74,28,74,106,281,74,281,100,21,0,60,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-03-29,8,SKU_0005,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,16.31,0,603,341,23,0,23,0,0,0,0,318,96.8,4,28,74,28,74,106,281,74,281,100,13,0,37,MDS,None,None,Healthy,B,0,0,0,0,0,
BD-24536581-00130,2026-04-17,2026-04-05,9,SKU_0005,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,16.31,0,391,318,13,0,13,0,0,0,0,305,164.2,4,28,74,28,74,106,281,74,281,100,8,0,24,MDS,Low ESTN,P2,At-Risk Excess,B,67,8,11,100,41,"Opening inventory of 318 and supply of 0 exceed the demand of 13, resulting in a projected surplus of 305. This inventory levels violates the maximum stock threshold of 281 units by 24 units, increasing holding risk."
,2026-04-17,2026-04-12,10,SKU_0005,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,16.31,0,799,305,21,0,21,46,0,46,0,330,110.0,4,28,74,28,74,106,281,74,281,100,17,0,49,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-04-19,11,SKU_0005,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,16.31,0,2430,330,20,0,20,0,120,120,0,430,150.5,4,28,74,28,74,106,281,74,281,100,53,0,149,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-04-26,12,SKU_0005,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,16.31,0,3001,430,18,0,18,53,0,53,0,465,180.8,4,28,74,28,74,106,281,74,281,100,65,0,184,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-02-08,1,SKU_0005,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,20.38,0,0,471,94,0,94,0,707,707,0,1084,80.7,3,28,414,21,310,93,1382,414,1382,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-02-15,2,SKU_0005,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,20.38,0,0,1084,107,0,107,0,245,245,0,1222,79.9,3,28,414,21,310,93,1382,414,1382,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
BD-24536581-00131,2026-04-17,2026-02-22,3,SKU_0005,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,20.38,0,40,1222,128,0,128,0,290,290,0,1384,75.7,3,28,414,21,310,93,1382,414,1382,100,0,0,2,MDS,Low ESTN,P2,At-Risk Excess,B,67,0,33,100,43,"Opening inventory of 1222 and supply of 290 exceed the demand of 128, resulting in a projected surplus of 1384. This inventory levels violates the maximum stock threshold of 1382 units by 2 units, increasing holding risk."
,2026-04-17,2026-03-01,4,SKU_0005,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,20.38,0,0,1384,71,0,71,0,0,0,0,1313,129.5,3,28,414,21,310,93,1382,414,1382,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-03-08,5,SKU_0005,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,20.38,0,0,1313,91,0,91,108,0,108,0,1330,102.3,3,28,414,21,310,93,1382,414,1382,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
BD-24536581-00132,2026-04-17,2026-03-15,6,SKU_0005,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,20.38,0,9232,1330,111,0,111,0,616,616,0,1835,115.7,3,28,414,21,310,93,1382,414,1382,100,32,0,453,MDS,High ESTN,P2,At-Risk Excess,B,67,32,16,100,50,"Opening inventory of 1330 and supply of 616 exceed the demand of 111, resulting in a projected surplus of 1835. This inventory levels violates the maximum stock threshold of 1382 units by 453 units, increasing holding risk."
BD-24536581-00133,2026-04-17,2026-03-22,7,SKU_0005,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,20.38,0,13124,1835,118,0,118,309,0,309,0,2026,120.2,3,28,414,21,310,93,1382,414,1382,100,46,0,644,MDS,High ESTN,P2,At-Risk Excess,B,67,46,14,100,53,"Opening inventory of 1835 and supply of 0 exceed the demand of 118, resulting in a projected surplus of 2026. This inventory levels violates the maximum stock threshold of 1382 units by 644 units, increasing holding risk."
BD-24536581-00134,2026-04-17,2026-03-29,8,SKU_0005,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,20.38,0,10577,2026,125,0,125,0,0,0,0,1901,106.5,3,28,414,21,310,93,1382,414,1382,100,37,0,519,MDS,High ESTN,P2,At-Risk Excess,B,67,37,12,100,50,"Opening inventory of 2026 and supply of 0 exceed the demand of 125, resulting in a projected surplus of 1901. This inventory levels violates the maximum stock threshold of 1382 units by 519 units, increasing holding risk."
BD-24536581-00135,2026-04-17,2026-04-05,9,SKU_0005,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,20.38,0,10740,1901,112,0,112,120,0,120,0,1909,119.3,3,28,414,21,310,93,1382,414,1382,100,38,0,527,MDS,High ESTN,P2,At-Risk Excess,B,67,38,11,100,50,"Opening inventory of 1901 and supply of 0 exceed the demand of 112, resulting in a projected surplus of 1909. This inventory levels violates the maximum stock threshold of 1382 units by 527 units, increasing holding risk."
BD-24536581-00136,2026-04-17,2026-04-12,10,SKU_0005,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,20.38,0,8844,1909,93,0,93,0,0,0,0,1816,136.7,3,28,414,21,310,93,1382,414,1382,100,31,0,434,MDS,High ESTN,P2,At-Risk Excess,B,67,31,10,100,48,"Opening inventory of 1909 and supply of 0 exceed the demand of 93, resulting in a projected surplus of 1816. This inventory levels violates the maximum stock threshold of 1382 units by 434 units, increasing holding risk."
BD-24536581-00137,2026-04-17,2026-04-19,11,SKU_0005,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,20.38,0,6847,1816,98,0,98,0,0,0,0,1718,122.7,3,28,414,21,310,93,1382,414,1382,100,24,0,336,MDS,High ESTN,P2,At-Risk Excess,B,67,24,9,100,46,"Opening inventory of 1816 and supply of 0 exceed the demand of 98, resulting in a projected surplus of 1718. This inventory levels violates the maximum stock threshold of 1382 units by 336 units, increasing holding risk."
,2026-04-17,2026-04-26,12,SKU_0005,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,20.38,0,5237,1718,79,0,79,0,0,0,0,1639,145.2,3,28,414,21,310,93,1382,414,1382,100,18,0,257,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-02-08,1,SKU_0005,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,33.27,0,0,1524,985,0,985,0,1871,1871,0,2410,17.1,4,28,1033,28,1033,84,3086,1033,3086,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-02-15,2,SKU_0005,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,33.27,0,0,2410,290,0,290,0,890,890,0,3010,72.7,4,28,1033,28,1033,84,3086,1033,3086,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-02-22,3,SKU_0005,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,33.27,0,14372,3010,198,0,198,706,0,706,0,3518,124.4,4,28,1033,28,1033,84,3086,1033,3086,100,13,0,432,MDS,None,None,Healthy,B,0,0,0,0,0,
BD-24536581-00138,2026-04-17,2026-03-01,4,SKU_0005,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,33.27,0,2595,3518,354,0,354,0,0,0,0,3164,62.6,4,28,1033,28,1033,84,3086,1033,3086,100,2,0,78,MDS,Low ESTN,P2,At-Risk Excess,B,67,2,25,100,42,"Opening inventory of 3518 and supply of 0 exceed the demand of 354, resulting in a projected surplus of 3164. This inventory levels violates the maximum stock threshold of 3086 units by 78 units, increasing holding risk."
BD-24536581-00139,2026-04-17,2026-03-08,5,SKU_0005,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,33.27,0,28079,3164,1344,0,1344,0,2110,2110,0,3930,20.5,4,28,1033,28,1033,84,3086,1033,3086,100,27,0,844,MDS,High ESTN,P1,Critical Excess,B,100,27,20,100,62,"Opening inventory of 3164 and supply of 2110 exceed the demand of 1344, resulting in a projected surplus of 3930. This inventory levels violates the maximum stock threshold of 3086 units by 844 units, increasing holding risk."
BD-24536581-00140,2026-04-17,2026-03-15,6,SKU_0005,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,33.27,0,46078,3930,80,0,80,0,621,621,0,4471,391.2,4,28,1033,28,1033,84,3086,1033,3086,100,44,0,1385,MDS,High ESTN,P1,Critical Excess,B,100,44,16,100,66,"Opening inventory of 3930 and supply of 621 exceed the demand of 80, resulting in a projected surplus of 4471. This inventory levels violates the maximum stock threshold of 3086 units by 1385 units, increasing holding risk."
BD-24536581-00141,2026-04-17,2026-03-22,7,SKU_0005,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,33.27,0,43317,4471,678,0,678,0,595,595,0,4388,45.3,4,28,1033,28,1033,84,3086,1033,3086,100,42,0,1302,MDS,High ESTN,P1,Critical Excess,B,100,42,14,100,65,"Opening inventory of 4471 and supply of 595 exceed the demand of 678, resulting in a projected surplus of 4388. This inventory levels violates the maximum stock threshold of 3086 units by 1302 units, increasing holding risk."
BD-24536581-00142,2026-04-17,2026-03-29,8,SKU_0005,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,33.27,0,108593,4388,135,0,135,0,2097,2097,0,6350,329.3,4,28,1033,28,1033,84,3086,1033,3086,100,105,0,3264,MDS,High ESTN,P1,Critical Excess,B,100,100,12,100,82,"Opening inventory of 4388 and supply of 2097 exceed the demand of 135, resulting in a projected surplus of 6350. This inventory levels violates the maximum stock threshold of 3086 units by 3264 units, increasing holding risk."
BD-24536581-00143,2026-04-17,2026-04-05,9,SKU_0005,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,33.27,0,138569,6350,27,0,27,0,928,928,0,7251,1879.9,4,28,1033,28,1033,84,3086,1033,3086,100,134,0,4165,MDS,High ESTN,P1,Critical Excess,B,100,100,11,100,82,"Opening inventory of 6350 and supply of 928 exceed the demand of 27, resulting in a projected surplus of 7251. This inventory levels violates the maximum stock threshold of 3086 units by 4165 units, increasing holding risk."
BD-24536581-00144,2026-04-17,2026-04-12,10,SKU_0005,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,33.27,0,165917,7251,165,0,165,0,987,987,0,8073,342.5,4,28,1033,28,1033,84,3086,1033,3086,100,161,0,4987,MDS,High ESTN,P1,Critical Excess,B,100,100,10,100,82,"Opening inventory of 7251 and supply of 987 exceed the demand of 165, resulting in a projected surplus of 8073. This inventory levels violates the maximum stock threshold of 3086 units by 4987 units, increasing holding risk."
BD-24536581-00145,2026-04-17,2026-04-19,11,SKU_0005,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,33.27,0,174301,8073,244,0,244,496,0,496,0,8325,238.8,4,28,1033,28,1033,84,3086,1033,3086,100,169,0,5239,MDS,High ESTN,P1,Critical Excess,B,100,100,9,100,82,"Opening inventory of 8073 and supply of 0 exceed the demand of 244, resulting in a projected surplus of 8325. This inventory levels violates the maximum stock threshold of 3086 units by 5239 units, increasing holding risk."
BD-24536581-00146,2026-04-17,2026-04-26,12,SKU_0005,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,33.27,0,201749,8325,0,0,0,0,825,825,0,9150,0.0,4,28,1033,28,1033,84,3086,1033,3086,100,196,0,6064,MDS,High ESTN,P1,Critical Excess,B,100,100,8,100,82,"Opening inventory of 8325 and supply of 825 exceed the demand of 0, resulting in a projected surplus of 9150. This inventory levels violates the maximum stock threshold of 3086 units by 6064 units, increasing holding risk."
