Alert_ID,Snapshot_Date,Week,Week_Index,SKU,Site,SKU Desc,Site Desc,Site Type,Category,Start Inventory,Total Forecast/Order,Start Backorder,Total Demand,Planned Prod,Confirm Prod,Total Supply,End. Backorder,End. Inventory,Days of Coverage,Lead Time,Target Safety Stock (in Days),Target Safety Stock (in Units),Cycle Stock (in Days),Cycle Stock (in Units),Target Max Stock (in Days),Target Max Stock (in Units),MSTN Thresold,ESTN Thresold,MSTN%,ESTN%,Shortage,Excess,Business Unit,Alert Type,Priority,Alert,SKU_Category,W1_Priority_Flag,W2_Shortage_Excess_Qty,W3_Days_to_Alert,W4_SKU_Importance,Priority_Score,RCA_Summary,Agentic_RCA
,2026-03-31,2026-02-15,2,SKU_0004,DC_04,Medical Device for SKU_0004,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,355,50,0,50,0,0,0,0,305,42.7,2,28,206,14,103,69,506,206,506,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-02-22,3,SKU_0004,DC_04,Medical Device for SKU_0004,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,305,47,0,47,0,0,0,0,258,38.4,2,28,206,14,103,69,506,206,506,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-03-01,4,SKU_0004,DC_04,Medical Device for SKU_0004,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,258,56,0,56,0,120,120,0,322,40.2,2,28,206,14,103,69,506,206,506,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-03-08,5,SKU_0004,DC_04,Medical Device for SKU_0004,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,322,51,0,51,0,114,114,0,385,52.8,2,28,206,14,103,69,506,206,506,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-03-15,6,SKU_0004,DC_04,Medical Device for SKU_0004,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,385,54,0,54,0,0,0,0,331,42.9,2,28,206,14,103,69,506,206,506,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-03-22,7,SKU_0004,DC_04,Medical Device for SKU_0004,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,331,43,0,43,0,127,127,0,415,67.6,2,28,206,14,103,69,506,206,506,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-03-29,8,SKU_0004,DC_04,Medical Device for SKU_0004,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,415,68,0,68,144,0,144,0,491,50.5,2,28,206,14,103,69,506,206,506,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-04-05,9,SKU_0004,DC_04,Medical Device for SKU_0004,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,491,62,0,62,0,0,0,0,429,48.4,2,28,206,14,103,69,506,206,506,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-04-12,10,SKU_0004,DC_04,Medical Device for SKU_0004,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,429,63,0,63,0,0,0,0,366,40.7,2,28,206,14,103,69,506,206,506,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-04-19,11,SKU_0004,DC_04,Medical Device for SKU_0004,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,366,49,0,49,0,0,0,0,317,45.3,2,28,206,14,103,69,506,206,506,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-04-26,12,SKU_0004,DC_04,Medical Device for SKU_0004,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,317,44,0,44,0,88,88,0,361,57.4,2,28,206,14,103,69,506,206,506,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
BD-20260331-00120,2026-03-31,2026-02-08,1,SKU_0004,DC_05,Medical Device for SKU_0004,New York Distribution Center,DC,Medical Devices & Diagnostics,68,33,0,33,92,0,92,0,127,26.9,3,28,164,21,123,95,555,164,555,77,0,37,0,MDS,Medium MSTN,P2,At-Risk Stockout,C,67,22,100,33,57,Low Opening Stock (68 vs SS 164) + Supply (92) cannot meet Demand (33). Week 1 within 3-week lead time.,"Opening inventory of 68 and supply of 92 are sufficient to cover the demand of 33. However, the projected closing inventory of 127 falls 37 units below the target safety stock requirement of 164, compromising the critical service level buffer."
BD-20260331-00121,2026-03-31,2026-02-15,2,SKU_0004,DC_05,Medical Device for SKU_0004,New York Distribution Center,DC,Medical Devices & Diagnostics,127,33,0,33,0,0,0,0,94,19.9,3,28,164,21,123,95,555,164,555,57,0,70,0,MDS,High MSTN,P1,Critical Stockout,C,100,42,50,33,66,Opening Stock (127) + Zero Inbound Supply cannot meet Demand (33). Week 2 within 3-week lead time.,"Opening inventory of 127 and supply of 0 are sufficient to cover the demand of 33. However, the projected closing inventory of 94 falls 70 units below the target safety stock requirement of 164, compromising the critical service level buffer."
BD-20260331-00122,2026-03-31,2026-02-22,3,SKU_0004,DC_05,Medical Device for SKU_0004,New York Distribution Center,DC,Medical Devices & Diagnostics,94,38,0,38,0,0,0,0,56,10.3,3,28,164,21,123,95,555,164,555,34,0,108,0,MDS,High MSTN,P1,Critical Stockout,C,100,65,33,33,69,Opening Stock (94) + Zero Inbound Supply cannot meet Demand (38). Week 3 within 3-week lead time.,"Opening inventory of 94 and supply of 0 are sufficient to cover the demand of 38. However, the projected closing inventory of 56 falls 108 units below the target safety stock requirement of 164, compromising the critical service level buffer."
BD-20260331-00123,2026-03-31,2026-03-01,4,SKU_0004,DC_05,Medical Device for SKU_0004,New York Distribution Center,DC,Medical Devices & Diagnostics,56,50,0,50,0,0,0,0,6,0.8,3,28,164,21,123,95,555,164,555,3,0,158,0,MDS,High MSTN,P2,At-Risk Stockout,C,67,96,25,33,64,Opening Stock (56) + Zero Inbound Supply cannot meet Demand (50).,"Opening inventory of 56 and supply of 0 are sufficient to cover the demand of 50. However, the projected closing inventory of 6 falls 158 units below the target safety stock requirement of 164, compromising the critical service level buffer."
BD-20260331-00124,2026-03-31,2026-03-08,5,SKU_0004,DC_05,Medical Device for SKU_0004,New York Distribution Center,DC,Medical Devices & Diagnostics,6,39,0,39,0,0,0,33,0,0.0,3,28,164,21,123,95,555,164,555,0,0,197,0,MDS,Critical MSTN,P1,Critical Stockout,C,100,100,20,33,77,Opening Stock (6) + Zero Inbound Supply cannot meet Demand (39).,"Opening inventory of 6 and supply of 0 are insufficient to cover the demand of 39, leading to a projected stockout of 33 units and a breach of the 164 unit safety stock target by 197 units."
BD-20260331-00125,2026-03-31,2026-03-15,6,SKU_0004,DC_05,Medical Device for SKU_0004,New York Distribution Center,DC,Medical Devices & Diagnostics,0,50,33,83,0,0,0,83,0,0.0,3,28,164,21,123,95,555,164,555,0,0,247,0,MDS,Critical MSTN,P1,Critical Stockout,C,100,100,16,33,76,Zero Opening Stock + Zero Inbound Supply vs Demand of 83.,"Opening inventory of 0 and supply of 0 are insufficient to cover the demand of 83, leading to a projected stockout of 83 units and a breach of the 164 unit safety stock target by 247 units."
BD-20260331-00126,2026-03-31,2026-03-22,7,SKU_0004,DC_05,Medical Device for SKU_0004,New York Distribution Center,DC,Medical Devices & Diagnostics,0,45,83,128,0,91,91,37,0,0.0,3,28,164,21,123,95,555,164,555,0,0,201,0,MDS,Critical MSTN,P1,Critical Stockout,C,100,100,14,33,76,Opening Stock (0) + Supply (91) overwhelmed by Demand Surge (128 vs avg 39).,"Opening inventory of 0 and supply of 91 are insufficient to cover the demand of 128, leading to a projected stockout of 37 units and a breach of the 164 unit safety stock target by 201 units."
,2026-03-31,2026-03-29,8,SKU_0004,DC_05,Medical Device for SKU_0004,New York Distribution Center,DC,Medical Devices & Diagnostics,0,40,37,77,0,252,252,0,175,30.6,3,28,164,21,123,95,555,164,555,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
BD-20260331-00127,2026-03-31,2026-04-05,9,SKU_0004,DC_05,Medical Device for SKU_0004,New York Distribution Center,DC,Medical Devices & Diagnostics,175,43,0,43,0,0,0,0,132,21.5,3,28,164,21,123,95,555,164,555,80,0,32,0,MDS,Medium MSTN,P3,Potential Stockout,C,33,19,11,33,24,Opening Stock (175) + Zero Inbound Supply cannot meet Demand (43).,"Opening inventory of 175 and supply of 0 are sufficient to cover the demand of 43. However, the projected closing inventory of 132 falls 32 units below the target safety stock requirement of 164, compromising the critical service level buffer."
,2026-03-31,2026-04-12,10,SKU_0004,DC_05,Medical Device for SKU_0004,New York Distribution Center,DC,Medical Devices & Diagnostics,132,38,0,38,0,99,99,0,193,35.6,3,28,164,21,123,95,555,164,555,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-04-19,11,SKU_0004,DC_05,Medical Device for SKU_0004,New York Distribution Center,DC,Medical Devices & Diagnostics,193,23,0,23,0,0,0,0,170,51.7,3,28,164,21,123,95,555,164,555,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
BD-20260331-00128,2026-03-31,2026-04-26,12,SKU_0004,DC_05,Medical Device for SKU_0004,New York Distribution Center,DC,Medical Devices & Diagnostics,170,38,0,38,0,0,0,0,132,24.3,3,28,164,21,123,95,555,164,555,80,0,32,0,MDS,Medium MSTN,P3,Potential Stockout,C,33,19,8,33,24,Opening Stock (170) + Zero Inbound Supply cannot meet Demand (38).,"Opening inventory of 170 and supply of 0 are sufficient to cover the demand of 38. However, the projected closing inventory of 132 falls 32 units below the target safety stock requirement of 164, compromising the critical service level buffer."
BD-20260331-00129,2026-03-31,2026-02-08,1,SKU_0004,FAC_01,Medical Device for SKU_0004,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,2683,224,0,224,0,1208,1208,0,3667,114.6,4,28,1329,28,1329,76,3614,1329,3614,100,1,0,53,MDS,Low ESTN,P2,At-Risk Excess,C,67,1,100,33,50,"Opening Stock (2,683) + Aggressive Supply (1,208) exceeds Forecast (224).","Opening inventory of 2683 and supply of 1208 exceed the demand of 224, resulting in a projected surplus of 3667. This inventory levels violates the maximum stock threshold of 3614 units by 53 units, increasing holding risk."
,2026-03-31,2026-02-15,2,SKU_0004,FAC_01,Medical Device for SKU_0004,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,3667,462,0,462,0,0,0,0,3205,48.6,4,28,1329,28,1329,76,3614,1329,3614,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
BD-20260331-00130,2026-03-31,2026-02-22,3,SKU_0004,FAC_01,Medical Device for SKU_0004,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,3205,335,0,335,0,1056,1056,0,3926,82.0,4,28,1329,28,1329,76,3614,1329,3614,100,8,0,312,MDS,Low ESTN,P2,At-Risk Excess,C,67,8,33,33,39,"Opening Stock (3,205) + Aggressive Supply (1,056) exceeds Forecast (335).","Opening inventory of 3205 and supply of 1056 exceed the demand of 335, resulting in a projected surplus of 3926. This inventory levels violates the maximum stock threshold of 3614 units by 312 units, increasing holding risk."
BD-20260331-00131,2026-03-31,2026-03-01,4,SKU_0004,FAC_01,Medical Device for SKU_0004,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,3926,236,0,236,0,725,725,0,4415,131.0,4,28,1329,28,1329,76,3614,1329,3614,100,22,0,801,MDS,High ESTN,P1,Critical Excess,C,100,22,25,33,55,"High Opening Stock (3,926) + Supply (725) exceeds Max Stock (3,614) vs Demand (236).","Opening inventory of 3926 and supply of 725 exceed the demand of 236, resulting in a projected surplus of 4415. This inventory levels violates the maximum stock threshold of 3614 units by 801 units, increasing holding risk."
BD-20260331-00132,2026-03-31,2026-03-08,5,SKU_0004,FAC_01,Medical Device for SKU_0004,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,4415,209,0,209,963,0,963,0,5169,173.1,4,28,1329,28,1329,76,3614,1329,3614,100,43,0,1555,MDS,High ESTN,P1,Critical Excess,C,100,43,20,33,60,"High Opening Stock (4,415) + Supply (963) exceeds Max Stock (3,614) vs Demand (209).","Opening inventory of 4415 and supply of 963 exceed the demand of 209, resulting in a projected surplus of 5169. This inventory levels violates the maximum stock threshold of 3614 units by 1555 units, increasing holding risk."
BD-20260331-00133,2026-03-31,2026-03-15,6,SKU_0004,FAC_01,Medical Device for SKU_0004,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,5169,426,0,426,0,2239,2239,0,6982,114.7,4,28,1329,28,1329,76,3614,1329,3614,100,93,0,3368,MDS,High ESTN,P1,Critical Excess,C,100,93,16,33,74,"High Opening Stock (5,169) + Supply (2,239) exceeds Max Stock (3,614) vs Demand (426).","Opening inventory of 5169 and supply of 2239 exceed the demand of 426, resulting in a projected surplus of 6982. This inventory levels violates the maximum stock threshold of 3614 units by 3368 units, increasing holding risk."
BD-20260331-00134,2026-03-31,2026-03-22,7,SKU_0004,FAC_01,Medical Device for SKU_0004,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,6982,1205,0,1205,0,3153,3153,0,8930,51.9,4,28,1329,28,1329,76,3614,1329,3614,100,147,0,5316,MDS,High ESTN,P1,Critical Excess,C,100,100,14,33,76,"High Opening Stock (6,982) + Supply (3,153) exceeds Max Stock (3,614) vs Demand (1,205).","Opening inventory of 6982 and supply of 3153 exceed the demand of 1205, resulting in a projected surplus of 8930. This inventory levels violates the maximum stock threshold of 3614 units by 5316 units, increasing holding risk."
BD-20260331-00135,2026-03-31,2026-03-29,8,SKU_0004,FAC_01,Medical Device for SKU_0004,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,8930,0,0,0,0,0,0,0,8930,0.0,4,28,1329,28,1329,76,3614,1329,3614,100,147,0,5316,MDS,High ESTN,P1,Critical Excess,C,100,100,12,33,76,"High Opening Stock (8,930) + Supply (0) vs Zero Demand.","Opening inventory of 8930 and supply of 0 exceed the demand of 0, resulting in a projected surplus of 8930. This inventory levels violates the maximum stock threshold of 3614 units by 5316 units, increasing holding risk."
BD-20260331-00136,2026-03-31,2026-04-05,9,SKU_0004,FAC_01,Medical Device for SKU_0004,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,8930,951,0,951,0,0,0,0,7979,58.7,4,28,1329,28,1329,76,3614,1329,3614,100,120,0,4365,MDS,High ESTN,P1,Critical Excess,C,100,100,11,33,76,"High Opening Stock (8,930) + Supply (0) exceeds Max Stock (3,614) vs Demand (951).","Opening inventory of 8930 and supply of 0 exceed the demand of 951, resulting in a projected surplus of 7979. This inventory levels violates the maximum stock threshold of 3614 units by 4365 units, increasing holding risk."
BD-20260331-00137,2026-03-31,2026-04-12,10,SKU_0004,FAC_01,Medical Device for SKU_0004,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,7979,0,0,0,657,0,657,0,8636,0.0,4,28,1329,28,1329,76,3614,1329,3614,100,138,0,5022,MDS,High ESTN,P1,Critical Excess,C,100,100,10,33,75,"Opening Stock (7,979) + Inbound Supply (657) vs Zero Demand, exceeds Max Stock (3,614).","Opening inventory of 7979 and supply of 657 exceed the demand of 0, resulting in a projected surplus of 8636. This inventory levels violates the maximum stock threshold of 3614 units by 5022 units, increasing holding risk."
BD-20260331-00138,2026-03-31,2026-04-19,11,SKU_0004,FAC_01,Medical Device for SKU_0004,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,8636,593,0,593,0,1320,1320,0,9363,110.5,4,28,1329,28,1329,76,3614,1329,3614,100,159,0,5749,MDS,High ESTN,P1,Critical Excess,C,100,100,9,33,75,"High Opening Stock (8,636) + Supply (1,320) exceeds Max Stock (3,614) vs Demand (593).","Opening inventory of 8636 and supply of 1320 exceed the demand of 593, resulting in a projected surplus of 9363. This inventory levels violates the maximum stock threshold of 3614 units by 5749 units, increasing holding risk."
BD-20260331-00139,2026-03-31,2026-04-26,12,SKU_0004,FAC_01,Medical Device for SKU_0004,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,9363,0,0,0,801,0,801,0,10164,0.0,4,28,1329,28,1329,76,3614,1329,3614,100,181,0,6550,MDS,High ESTN,P1,Critical Excess,C,100,100,8,33,75,"Opening Stock (9,363) + Inbound Supply (801) vs Zero Demand, exceeds Max Stock (3,614).","Opening inventory of 9363 and supply of 801 exceed the demand of 0, resulting in a projected surplus of 10164. This inventory levels violates the maximum stock threshold of 3614 units by 6550 units, increasing holding risk."
,2026-03-31,2026-02-08,1,SKU_0005,DC_01,Medical Device for SKU_0005,Chicago Distribution Center,DC,Medical Devices & Diagnostics,278,64,0,64,0,427,427,0,641,70.1,3,28,248,21,186,112,991,248,991,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-02-15,2,SKU_0005,DC_01,Medical Device for SKU_0005,Chicago Distribution Center,DC,Medical Devices & Diagnostics,641,56,0,56,0,122,122,0,707,88.4,3,28,248,21,186,112,991,248,991,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-02-22,3,SKU_0005,DC_01,Medical Device for SKU_0005,Chicago Distribution Center,DC,Medical Devices & Diagnostics,707,79,0,79,0,403,403,0,1031,91.4,3,28,248,21,186,112,991,248,991,100,4,0,40,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-03-01,4,SKU_0005,DC_01,Medical Device for SKU_0005,Chicago Distribution Center,DC,Medical Devices & Diagnostics,1031,64,0,64,0,0,0,0,967,105.8,3,28,248,21,186,112,991,248,991,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-03-08,5,SKU_0005,DC_01,Medical Device for SKU_0005,Chicago Distribution Center,DC,Medical Devices & Diagnostics,967,63,0,63,0,0,0,0,904,100.4,3,28,248,21,186,112,991,248,991,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-03-15,6,SKU_0005,DC_01,Medical Device for SKU_0005,Chicago Distribution Center,DC,Medical Devices & Diagnostics,904,75,0,75,0,0,0,0,829,77.4,3,28,248,21,186,112,991,248,991,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-03-22,7,SKU_0005,DC_01,Medical Device for SKU_0005,Chicago Distribution Center,DC,Medical Devices & Diagnostics,829,55,0,55,0,0,0,0,774,98.5,3,28,248,21,186,112,991,248,991,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-03-29,8,SKU_0005,DC_01,Medical Device for SKU_0005,Chicago Distribution Center,DC,Medical Devices & Diagnostics,774,79,0,79,0,0,0,0,695,61.6,3,28,248,21,186,112,991,248,991,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-04-05,9,SKU_0005,DC_01,Medical Device for SKU_0005,Chicago Distribution Center,DC,Medical Devices & Diagnostics,695,56,0,56,0,0,0,0,639,79.9,3,28,248,21,186,112,991,248,991,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-04-12,10,SKU_0005,DC_01,Medical Device for SKU_0005,Chicago Distribution Center,DC,Medical Devices & Diagnostics,639,80,0,80,0,103,103,0,662,57.9,3,28,248,21,186,112,991,248,991,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-04-19,11,SKU_0005,DC_01,Medical Device for SKU_0005,Chicago Distribution Center,DC,Medical Devices & Diagnostics,662,45,0,45,0,305,305,0,922,143.4,3,28,248,21,186,112,991,248,991,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-04-26,12,SKU_0005,DC_01,Medical Device for SKU_0005,Chicago Distribution Center,DC,Medical Devices & Diagnostics,922,50,0,50,0,94,94,0,966,135.2,3,28,248,21,186,112,991,248,991,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
BD-20260331-00140,2026-03-31,2026-02-08,1,SKU_0005,DC_02,Medical Device for SKU_0005,Dallas Distribution Center,DC,Medical Devices & Diagnostics,817,79,0,79,0,0,0,0,738,65.4,4,28,319,28,319,63,714,319,714,100,3,0,24,MDS,Low ESTN,P2,At-Risk Excess,B,67,3,100,66,54,High Opening Stock (817) + Supply (0) exceeds Max Stock (714) vs Demand (79).,"Opening inventory of 817 and supply of 0 exceed the demand of 79, resulting in a projected surplus of 738. This inventory levels violates the maximum stock threshold of 714 units by 24 units, increasing holding risk."
BD-20260331-00141,2026-03-31,2026-02-15,2,SKU_0005,DC_02,Medical Device for SKU_0005,Dallas Distribution Center,DC,Medical Devices & Diagnostics,738,83,0,83,0,233,233,0,888,74.9,4,28,319,28,319,63,714,319,714,100,24,0,174,MDS,High ESTN,P1,Critical Excess,B,100,24,50,66,64,High Opening Stock (738) + Supply (233) exceeds Max Stock (714) vs Demand (83).,"Opening inventory of 738 and supply of 233 exceed the demand of 83, resulting in a projected surplus of 888. This inventory levels violates the maximum stock threshold of 714 units by 174 units, increasing holding risk."
,2026-03-31,2026-02-22,3,SKU_0005,DC_02,Medical Device for SKU_0005,Dallas Distribution Center,DC,Medical Devices & Diagnostics,888,95,0,95,0,0,0,0,793,58.4,4,28,319,28,319,63,714,319,714,100,11,0,79,MDS,None,None,Healthy,B,0,0,0,0,0,,
BD-20260331-00142,2026-03-31,2026-03-01,4,SKU_0005,DC_02,Medical Device for SKU_0005,Dallas Distribution Center,DC,Medical Devices & Diagnostics,793,76,0,76,237,0,237,0,954,87.9,4,28,319,28,319,63,714,319,714,100,33,0,240,MDS,High ESTN,P1,Critical Excess,B,100,33,25,66,62,High Opening Stock (793) + Supply (237) exceeds Max Stock (714) vs Demand (76).,"Opening inventory of 793 and supply of 237 exceed the demand of 76, resulting in a projected surplus of 954. This inventory levels violates the maximum stock threshold of 714 units by 240 units, increasing holding risk."
BD-20260331-00143,2026-03-31,2026-03-08,5,SKU_0005,DC_02,Medical Device for SKU_0005,Dallas Distribution Center,DC,Medical Devices & Diagnostics,954,98,0,98,107,0,107,0,963,68.8,4,28,319,28,319,63,714,319,714,100,34,0,249,MDS,High ESTN,P1,Critical Excess,B,100,34,20,66,61,High Opening Stock (954) + Supply (107) exceeds Max Stock (714) vs Demand (98).,"Opening inventory of 954 and supply of 107 exceed the demand of 98, resulting in a projected surplus of 963. This inventory levels violates the maximum stock threshold of 714 units by 249 units, increasing holding risk."
BD-20260331-00144,2026-03-31,2026-03-15,6,SKU_0005,DC_02,Medical Device for SKU_0005,Dallas Distribution Center,DC,Medical Devices & Diagnostics,963,105,0,105,0,141,141,0,999,66.6,4,28,319,28,319,63,714,319,714,100,39,0,285,MDS,High ESTN,P1,Critical Excess,B,100,39,16,66,62,High Opening Stock (963) + Supply (141) exceeds Max Stock (714) vs Demand (105).,"Opening inventory of 963 and supply of 141 exceed the demand of 105, resulting in a projected surplus of 999. This inventory levels violates the maximum stock threshold of 714 units by 285 units, increasing holding risk."
BD-20260331-00145,2026-03-31,2026-03-22,7,SKU_0005,DC_02,Medical Device for SKU_0005,Dallas Distribution Center,DC,Medical Devices & Diagnostics,999,69,0,69,0,235,235,0,1165,118.2,4,28,319,28,319,63,714,319,714,100,63,0,451,MDS,High ESTN,P1,Critical Excess,B,100,63,14,66,68,High Opening Stock (999) + Supply (235) exceeds Max Stock (714) vs Demand (69).,"Opening inventory of 999 and supply of 235 exceed the demand of 69, resulting in a projected surplus of 1165. This inventory levels violates the maximum stock threshold of 714 units by 451 units, increasing holding risk."
BD-20260331-00146,2026-03-31,2026-03-29,8,SKU_0005,DC_02,Medical Device for SKU_0005,Dallas Distribution Center,DC,Medical Devices & Diagnostics,1165,98,0,98,0,0,0,0,1067,76.2,4,28,319,28,319,63,714,319,714,100,49,0,353,MDS,High ESTN,P1,Critical Excess,B,100,49,12,66,64,"High Opening Stock (1,165) + Supply (0) exceeds Max Stock (714) vs Demand (98).","Opening inventory of 1165 and supply of 0 exceed the demand of 98, resulting in a projected surplus of 1067. This inventory levels violates the maximum stock threshold of 714 units by 353 units, increasing holding risk."
BD-20260331-00147,2026-03-31,2026-04-05,9,SKU_0005,DC_02,Medical Device for SKU_0005,Dallas Distribution Center,DC,Medical Devices & Diagnostics,1067,102,0,102,209,0,209,0,1174,80.6,4,28,319,28,319,63,714,319,714,100,64,0,460,MDS,High ESTN,P1,Critical Excess,B,100,64,11,66,68,"High Opening Stock (1,067) + Supply (209) exceeds Max Stock (714) vs Demand (102).","Opening inventory of 1067 and supply of 209 exceed the demand of 102, resulting in a projected surplus of 1174. This inventory levels violates the maximum stock threshold of 714 units by 460 units, increasing holding risk."
BD-20260331-00148,2026-03-31,2026-04-12,10,SKU_0005,DC_02,Medical Device for SKU_0005,Dallas Distribution Center,DC,Medical Devices & Diagnostics,1174,70,0,70,0,146,146,0,1250,125.0,4,28,319,28,319,63,714,319,714,100,75,0,536,MDS,High ESTN,P1,Critical Excess,B,100,75,10,66,71,"High Opening Stock (1,174) + Supply (146) exceeds Max Stock (714) vs Demand (70).","Opening inventory of 1174 and supply of 146 exceed the demand of 70, resulting in a projected surplus of 1250. This inventory levels violates the maximum stock threshold of 714 units by 536 units, increasing holding risk."
BD-20260331-00149,2026-03-31,2026-04-19,11,SKU_0005,DC_02,Medical Device for SKU_0005,Dallas Distribution Center,DC,Medical Devices & Diagnostics,1250,117,0,117,219,0,219,0,1352,80.9,4,28,319,28,319,63,714,319,714,100,89,0,638,MDS,High ESTN,P1,Critical Excess,B,100,89,9,66,75,"High Opening Stock (1,250) + Supply (219) exceeds Max Stock (714) vs Demand (117).","Opening inventory of 1250 and supply of 219 exceed the demand of 117, resulting in a projected surplus of 1352. This inventory levels violates the maximum stock threshold of 714 units by 638 units, increasing holding risk."
BD-20260331-00150,2026-03-31,2026-04-26,12,SKU_0005,DC_02,Medical Device for SKU_0005,Dallas Distribution Center,DC,Medical Devices & Diagnostics,1352,94,0,94,0,360,360,0,1618,120.5,4,28,319,28,319,63,714,319,714,100,126,0,904,MDS,High ESTN,P1,Critical Excess,B,100,100,8,66,78,"High Opening Stock (1,352) + Supply (360) exceeds Max Stock (714) vs Demand (94).","Opening inventory of 1352 and supply of 360 exceed the demand of 94, resulting in a projected surplus of 1618. This inventory levels violates the maximum stock threshold of 714 units by 904 units, increasing holding risk."
,2026-03-31,2026-02-08,1,SKU_0005,DC_03,Medical Device for SKU_0005,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,787,99,0,99,0,0,0,0,688,48.6,4,28,377,28,377,110,1486,377,1486,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-02-15,2,SKU_0005,DC_03,Medical Device for SKU_0005,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,688,100,0,100,0,199,199,0,787,55.1,4,28,377,28,377,110,1486,377,1486,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-02-22,3,SKU_0005,DC_03,Medical Device for SKU_0005,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,787,68,0,68,0,0,0,0,719,74.0,4,28,377,28,377,110,1486,377,1486,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-03-01,4,SKU_0005,DC_03,Medical Device for SKU_0005,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,719,80,0,80,0,172,172,0,811,71.0,4,28,377,28,377,110,1486,377,1486,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
